startTime,settlementDate,settlementPeriod,price_GBP_per_MWh,dataProvider
2024-05-29T11:00:00Z,2024-05-29,25,88.44,APXMIDP
2024-05-29T11:30:00Z,2024-05-29,26,90.76,APXMIDP
2024-05-29T12:00:00Z,2024-05-29,27,89.95,APXMIDP
2024-05-29T12:30:00Z,2024-05-29,28,90.33,APXMIDP
2024-05-29T13:00:00Z,2024-05-29,29,89.44,APXMIDP
2024-05-29T13:30:00Z,2024-05-29,30,88.37,APXMIDP
2024-05-29T14:00:00Z,2024-05-29,31,82.09,APXMIDP
2024-05-29T14:30:00Z,2024-05-29,32,85.74,APXMIDP
2024-05-29T15:00:00Z,2024-05-29,33,81.62,APXMIDP
2024-05-29T15:30:00Z,2024-05-29,34,82.25,APXMIDP
2024-05-29T16:00:00Z,2024-05-29,35,83.27,APXMIDP
2024-05-29T16:30:00Z,2024-05-29,36,79.75,APXMIDP
2024-05-29T17:00:00Z,2024-05-29,37,83.61,APXMIDP
2024-05-29T17:30:00Z,2024-05-29,38,85.67,APXMIDP
2024-05-29T18:00:00Z,2024-05-29,39,98.73,APXMIDP
2024-05-29T18:30:00Z,2024-05-29,40,96.25,APXMIDP
2024-05-29T19:00:00Z,2024-05-29,41,103.19,APXMIDP
2024-05-29T19:30:00Z,2024-05-29,42,98.44,APXMIDP
2024-05-29T20:00:00Z,2024-05-29,43,95.44,APXMIDP
2024-05-29T20:30:00Z,2024-05-29,44,88.97,APXMIDP
2024-05-29T21:00:00Z,2024-05-29,45,84.78,APXMIDP
2024-05-29T21:30:00Z,2024-05-29,46,84.08,APXMIDP
2024-05-29T22:00:00Z,2024-05-29,47,87.07,APXMIDP
2024-05-29T22:30:00Z,2024-05-29,48,83.41,APXMIDP
2024-05-29T23:00:00Z,2024-05-30,1,77.03,APXMIDP
2024-05-29T23:30:00Z,2024-05-30,2,81.5,APXMIDP
2024-05-30T00:00:00Z,2024-05-30,3,83.64,APXMIDP
2024-05-30T00:30:00Z,2024-05-30,4,87.18,APXMIDP
2024-05-30T01:00:00Z,2024-05-30,5,82.55,APXMIDP
2024-05-30T01:30:00Z,2024-05-30,6,73.44,APXMIDP
2024-05-30T02:00:00Z,2024-05-30,7,49.58,APXMIDP
2024-05-30T02:30:00Z,2024-05-30,8,49.02,APXMIDP
2024-05-30T03:00:00Z,2024-05-30,9,55.32,APXMIDP
2024-05-30T03:30:00Z,2024-05-30,10,51.7,APXMIDP
2024-05-30T04:00:00Z,2024-05-30,11,53.82,APXMIDP
2024-05-30T04:30:00Z,2024-05-30,12,49.05,APXMIDP
2024-05-30T05:00:00Z,2024-05-30,13,71.92,APXMIDP
2024-05-30T05:30:00Z,2024-05-30,14,89.4,APXMIDP
2024-05-30T06:00:00Z,2024-05-30,15,80.75,APXMIDP
2024-05-30T06:30:00Z,2024-05-30,16,92.09,APXMIDP
2024-05-30T07:00:00Z,2024-05-30,17,79.1,APXMIDP
2024-05-30T07:30:00Z,2024-05-30,18,81.34,APXMIDP
2024-05-30T08:00:00Z,2024-05-30,19,81.42,APXMIDP
2024-05-30T08:30:00Z,2024-05-30,20,76.59,APXMIDP
2024-05-30T09:00:00Z,2024-05-30,21,68.48,APXMIDP
2024-05-30T09:30:00Z,2024-05-30,22,63.41,APXMIDP
2024-05-30T10:00:00Z,2024-05-30,23,55.12,APXMIDP
2024-05-30T10:30:00Z,2024-05-30,24,54.79,APXMIDP
2024-05-30T11:00:00Z,2024-05-30,25,58.49,APXMIDP
2024-05-30T11:30:00Z,2024-05-30,26,53.54,APXMIDP
2024-05-30T12:00:00Z,2024-05-30,27,62.29,APXMIDP
2024-05-30T12:30:00Z,2024-05-30,28,57.36,APXMIDP
2024-05-30T13:00:00Z,2024-05-30,29,64.25,APXMIDP
2024-05-30T13:30:00Z,2024-05-30,30,62.83,APXMIDP
2024-05-30T14:00:00Z,2024-05-30,31,68.67,APXMIDP
2024-05-30T14:30:00Z,2024-05-30,32,77.01,APXMIDP
2024-05-30T15:00:00Z,2024-05-30,33,77.06,APXMIDP
2024-05-30T15:30:00Z,2024-05-30,34,82.23,APXMIDP
2024-05-30T16:00:00Z,2024-05-30,35,71.99,APXMIDP
2024-05-30T16:30:00Z,2024-05-30,36,75.86,APXMIDP
2024-05-30T17:00:00Z,2024-05-30,37,96.18,APXMIDP
2024-05-30T17:30:00Z,2024-05-30,38,96.03,APXMIDP
2024-05-30T18:00:00Z,2024-05-30,39,98.52,APXMIDP
2024-05-30T18:30:00Z,2024-05-30,40,99.12,APXMIDP
2024-05-30T19:00:00Z,2024-05-30,41,81.81,APXMIDP
2024-05-30T19:30:00Z,2024-05-30,42,81.05,APXMIDP
2024-05-30T20:00:00Z,2024-05-30,43,82.78,APXMIDP
2024-05-30T20:30:00Z,2024-05-30,44,75.05,APXMIDP
2024-05-30T21:00:00Z,2024-05-30,45,81.8,APXMIDP
2024-05-30T21:30:00Z,2024-05-30,46,82.33,APXMIDP
2024-05-30T22:00:00Z,2024-05-30,47,76.11,APXMIDP
2024-05-30T22:30:00Z,2024-05-30,48,74.93,APXMIDP
2024-05-30T23:00:00Z,2024-05-31,1,75.85,APXMIDP
2024-05-30T23:30:00Z,2024-05-31,2,63.27,APXMIDP
2024-05-31T00:00:00Z,2024-05-31,3,61.17,APXMIDP
2024-05-31T00:30:00Z,2024-05-31,4,60.79,APXMIDP
2024-05-31T01:00:00Z,2024-05-31,5,56.16,APXMIDP
2024-05-31T01:30:00Z,2024-05-31,6,55.38,APXMIDP
2024-05-31T02:00:00Z,2024-05-31,7,56.91,APXMIDP
2024-05-31T02:30:00Z,2024-05-31,8,56.75,APXMIDP
2024-05-31T03:00:00Z,2024-05-31,9,65.84,APXMIDP
2024-05-31T03:30:00Z,2024-05-31,10,64.46,APXMIDP
2024-05-31T04:00:00Z,2024-05-31,11,73.41,APXMIDP
2024-05-31T04:30:00Z,2024-05-31,12,80.82,APXMIDP
2024-05-31T05:00:00Z,2024-05-31,13,82.03,APXMIDP
2024-05-31T05:30:00Z,2024-05-31,14,88.37,APXMIDP
2024-05-31T06:00:00Z,2024-05-31,15,79.56,APXMIDP
2024-05-31T06:30:00Z,2024-05-31,16,85.25,APXMIDP
2024-05-31T07:00:00Z,2024-05-31,17,73.79,APXMIDP
2024-05-31T07:30:00Z,2024-05-31,18,76.98,APXMIDP
2024-05-31T08:00:00Z,2024-05-31,19,80.61,APXMIDP
2024-05-31T08:30:00Z,2024-05-31,20,81.22,APXMIDP
2024-05-31T09:00:00Z,2024-05-31,21,77.64,APXMIDP
2024-05-31T09:30:00Z,2024-05-31,22,81.78,APXMIDP
2024-05-31T10:00:00Z,2024-05-31,23,87.35,APXMIDP
2024-05-31T10:30:00Z,2024-05-31,24,86.46,APXMIDP
2024-05-31T11:00:00Z,2024-05-31,25,83.35,APXMIDP
2024-05-31T11:30:00Z,2024-05-31,26,84.2,APXMIDP
2024-05-31T12:00:00Z,2024-05-31,27,84.22,APXMIDP
2024-05-31T12:30:00Z,2024-05-31,28,86.96,APXMIDP
2024-05-31T13:00:00Z,2024-05-31,29,83.2,APXMIDP
2024-05-31T13:30:00Z,2024-05-31,30,82.42,APXMIDP
2024-05-31T14:00:00Z,2024-05-31,31,82.77,APXMIDP
2024-05-31T14:30:00Z,2024-05-31,32,84.05,APXMIDP
2024-05-31T15:00:00Z,2024-05-31,33,84.73,APXMIDP
2024-05-31T15:30:00Z,2024-05-31,34,89.18,APXMIDP
2024-05-31T16:00:00Z,2024-05-31,35,96.89,APXMIDP
2024-05-31T16:30:00Z,2024-05-31,36,97.41,APXMIDP
2024-05-31T17:00:00Z,2024-05-31,37,99.13,APXMIDP
2024-05-31T17:30:00Z,2024-05-31,38,99.73,APXMIDP
2024-05-31T18:00:00Z,2024-05-31,39,100.72,APXMIDP
2024-05-31T18:30:00Z,2024-05-31,40,100.56,APXMIDP
2024-05-31T19:00:00Z,2024-05-31,41,100.3,APXMIDP
2024-05-31T19:30:00Z,2024-05-31,42,98.49,APXMIDP
2024-05-31T20:00:00Z,2024-05-31,43,98.61,APXMIDP
2024-05-31T20:30:00Z,2024-05-31,44,98.27,APXMIDP
2024-05-31T21:00:00Z,2024-05-31,45,95.92,APXMIDP
2024-05-31T21:30:00Z,2024-05-31,46,87.03,APXMIDP
2024-05-31T22:00:00Z,2024-05-31,47,80.51,APXMIDP
2024-05-31T22:30:00Z,2024-05-31,48,83.74,APXMIDP
2024-05-31T23:00:00Z,2024-06-01,1,81.47,APXMIDP
2024-05-31T23:30:00Z,2024-06-01,2,79.36,APXMIDP
2024-06-01T00:00:00Z,2024-06-01,3,80.7,APXMIDP
2024-06-01T00:30:00Z,2024-06-01,4,79.08,APXMIDP
2024-06-01T01:00:00Z,2024-06-01,5,68.56,APXMIDP
2024-06-01T01:30:00Z,2024-06-01,6,69.57,APXMIDP
2024-06-01T02:00:00Z,2024-06-01,7,71.75,APXMIDP
2024-06-01T02:30:00Z,2024-06-01,8,71.28,APXMIDP
2024-06-01T03:00:00Z,2024-06-01,9,71.24,APXMIDP
2024-06-01T03:30:00Z,2024-06-01,10,68.45,APXMIDP
2024-06-01T04:00:00Z,2024-06-01,11,74.85,APXMIDP
2024-06-01T04:30:00Z,2024-06-01,12,71.6,APXMIDP
2024-06-01T05:00:00Z,2024-06-01,13,70.99,APXMIDP
2024-06-01T05:30:00Z,2024-06-01,14,71.76,APXMIDP
2024-06-01T06:00:00Z,2024-06-01,15,66.25,APXMIDP
2024-06-01T06:30:00Z,2024-06-01,16,69.41,APXMIDP
2024-06-01T07:00:00Z,2024-06-01,17,64.29,APXMIDP
2024-06-01T07:30:00Z,2024-06-01,18,71.44,APXMIDP
2024-06-01T08:00:00Z,2024-06-01,19,80.44,APXMIDP
2024-06-01T08:30:00Z,2024-06-01,20,78.49,APXMIDP
2024-06-01T09:00:00Z,2024-06-01,21,70.57,APXMIDP
2024-06-01T09:30:00Z,2024-06-01,22,76.78,APXMIDP
2024-06-01T10:00:00Z,2024-06-01,23,87.61,APXMIDP
2024-06-01T10:30:00Z,2024-06-01,24,88.55,APXMIDP
2024-06-01T11:00:00Z,2024-06-01,25,90.95,APXMIDP
2024-06-01T11:30:00Z,2024-06-01,26,90.74,APXMIDP
2024-06-01T12:00:00Z,2024-06-01,27,91.08,APXMIDP
2024-06-01T12:30:00Z,2024-06-01,28,88.7,APXMIDP
2024-06-01T13:00:00Z,2024-06-01,29,85.32,APXMIDP
2024-06-01T13:30:00Z,2024-06-01,30,81.75,APXMIDP
2024-06-01T14:00:00Z,2024-06-01,31,74.06,APXMIDP
2024-06-01T14:30:00Z,2024-06-01,32,72.67,APXMIDP
2024-06-01T15:00:00Z,2024-06-01,33,74.31,APXMIDP
2024-06-01T15:30:00Z,2024-06-01,34,79.04,APXMIDP
2024-06-01T16:00:00Z,2024-06-01,35,91.26,APXMIDP
2024-06-01T16:30:00Z,2024-06-01,36,95.03,APXMIDP
2024-06-01T17:00:00Z,2024-06-01,37,92.69,APXMIDP
2024-06-01T17:30:00Z,2024-06-01,38,95.42,APXMIDP
2024-06-01T18:00:00Z,2024-06-01,39,91.41,APXMIDP
2024-06-01T18:30:00Z,2024-06-01,40,89.71,APXMIDP
2024-06-01T19:00:00Z,2024-06-01,41,88.39,APXMIDP
2024-06-01T19:30:00Z,2024-06-01,42,88.33,APXMIDP
2024-06-01T20:00:00Z,2024-06-01,43,89.37,APXMIDP
2024-06-01T20:30:00Z,2024-06-01,44,92.85,APXMIDP
2024-06-01T21:00:00Z,2024-06-01,45,92.59,APXMIDP
2024-06-01T21:30:00Z,2024-06-01,46,90.53,APXMIDP
2024-06-01T22:00:00Z,2024-06-01,47,90.07,APXMIDP
2024-06-01T22:30:00Z,2024-06-01,48,85.89,APXMIDP
2024-06-01T23:00:00Z,2024-06-02,1,77.57,APXMIDP
2024-06-01T23:30:00Z,2024-06-02,2,69.04,APXMIDP
2024-06-02T00:00:00Z,2024-06-02,3,67.0,APXMIDP
2024-06-02T00:30:00Z,2024-06-02,4,70.14,APXMIDP
2024-06-02T01:00:00Z,2024-06-02,5,67.01,APXMIDP
2024-06-02T01:30:00Z,2024-06-02,6,66.54,APXMIDP
2024-06-02T02:00:00Z,2024-06-02,7,58.71,APXMIDP
2024-06-02T02:30:00Z,2024-06-02,8,44.74,APXMIDP
2024-06-02T03:00:00Z,2024-06-02,9,47.41,APXMIDP
2024-06-02T03:30:00Z,2024-06-02,10,41.36,APXMIDP
2024-06-02T04:00:00Z,2024-06-02,11,39.83,APXMIDP
2024-06-02T04:30:00Z,2024-06-02,12,39.15,APXMIDP
2024-06-02T05:00:00Z,2024-06-02,13,33.73,APXMIDP
2024-06-02T05:30:00Z,2024-06-02,14,42.25,APXMIDP
2024-06-02T06:00:00Z,2024-06-02,15,41.72,APXMIDP
2024-06-02T06:30:00Z,2024-06-02,16,44.32,APXMIDP
2024-06-02T07:00:00Z,2024-06-02,17,56.06,APXMIDP
2024-06-02T07:30:00Z,2024-06-02,18,47.67,APXMIDP
2024-06-02T08:00:00Z,2024-06-02,19,44.98,APXMIDP
2024-06-02T08:30:00Z,2024-06-02,20,45.62,APXMIDP
2024-06-02T09:00:00Z,2024-06-02,21,40.59,APXMIDP
2024-06-02T09:30:00Z,2024-06-02,22,32.78,APXMIDP
2024-06-02T10:00:00Z,2024-06-02,23,39.83,APXMIDP
2024-06-02T10:30:00Z,2024-06-02,24,42.04,APXMIDP
2024-06-02T11:00:00Z,2024-06-02,25,44.21,APXMIDP
2024-06-02T11:30:00Z,2024-06-02,26,45.45,APXMIDP
2024-06-02T12:00:00Z,2024-06-02,27,33.9,APXMIDP
2024-06-02T12:30:00Z,2024-06-02,28,25.2,APXMIDP
2024-06-02T13:00:00Z,2024-06-02,29,23.41,APXMIDP
2024-06-02T13:30:00Z,2024-06-02,30,20.1,APXMIDP
2024-06-02T14:00:00Z,2024-06-02,31,7.06,APXMIDP
2024-06-02T14:30:00Z,2024-06-02,32,11.44,APXMIDP
2024-06-02T15:00:00Z,2024-06-02,33,18.19,APXMIDP
2024-06-02T15:30:00Z,2024-06-02,34,40.28,APXMIDP
2024-06-02T16:00:00Z,2024-06-02,35,40.34,APXMIDP
2024-06-02T16:30:00Z,2024-06-02,36,63.72,APXMIDP
2024-06-02T17:00:00Z,2024-06-02,37,76.21,APXMIDP
2024-06-02T17:30:00Z,2024-06-02,38,87.77,APXMIDP
2024-06-02T18:00:00Z,2024-06-02,39,106.95,APXMIDP
2024-06-02T18:30:00Z,2024-06-02,40,108.91,APXMIDP
2024-06-02T19:00:00Z,2024-06-02,41,107.13,APXMIDP
2024-06-02T19:30:00Z,2024-06-02,42,107.4,APXMIDP
2024-06-02T20:00:00Z,2024-06-02,43,103.96,APXMIDP
2024-06-02T20:30:00Z,2024-06-02,44,101.98,APXMIDP
2024-06-02T21:00:00Z,2024-06-02,45,99.56,APXMIDP
2024-06-02T21:30:00Z,2024-06-02,46,92.93,APXMIDP
2024-06-02T22:00:00Z,2024-06-02,47,91.87,APXMIDP
2024-06-02T22:30:00Z,2024-06-02,48,88.59,APXMIDP
2024-06-02T23:00:00Z,2024-06-03,1,85.35,APXMIDP
2024-06-02T23:30:00Z,2024-06-03,2,74.16,APXMIDP
2024-06-03T00:00:00Z,2024-06-03,3,70.34,APXMIDP
2024-06-03T00:30:00Z,2024-06-03,4,71.26,APXMIDP
2024-06-03T01:00:00Z,2024-06-03,5,68.25,APXMIDP
2024-06-03T01:30:00Z,2024-06-03,6,64.77,APXMIDP
2024-06-03T02:00:00Z,2024-06-03,7,66.99,APXMIDP
2024-06-03T02:30:00Z,2024-06-03,8,63.07,APXMIDP
2024-06-03T03:00:00Z,2024-06-03,9,69.95,APXMIDP
2024-06-03T03:30:00Z,2024-06-03,10,76.15,APXMIDP
2024-06-03T04:00:00Z,2024-06-03,11,81.39,APXMIDP
2024-06-03T04:30:00Z,2024-06-03,12,79.42,APXMIDP
2024-06-03T05:00:00Z,2024-06-03,13,94.31,APXMIDP
2024-06-03T05:30:00Z,2024-06-03,14,100.33,APXMIDP
2024-06-03T06:00:00Z,2024-06-03,15,107.15,APXMIDP
2024-06-03T06:30:00Z,2024-06-03,16,110.53,APXMIDP
2024-06-03T07:00:00Z,2024-06-03,17,101.01,APXMIDP
2024-06-03T07:30:00Z,2024-06-03,18,104.87,APXMIDP
2024-06-03T08:00:00Z,2024-06-03,19,99.89,APXMIDP
2024-06-03T08:30:00Z,2024-06-03,20,101.98,APXMIDP
2024-06-03T09:00:00Z,2024-06-03,21,101.99,APXMIDP
2024-06-03T09:30:00Z,2024-06-03,22,98.29,APXMIDP
2024-06-03T10:00:00Z,2024-06-03,23,77.72,APXMIDP
2024-06-03T10:30:00Z,2024-06-03,24,76.62,APXMIDP
2024-06-03T11:00:00Z,2024-06-03,25,78.37,APXMIDP
2024-06-03T11:30:00Z,2024-06-03,26,78.43,APXMIDP
2024-06-03T12:00:00Z,2024-06-03,27,77.81,APXMIDP
2024-06-03T12:30:00Z,2024-06-03,28,76.93,APXMIDP
2024-06-03T13:00:00Z,2024-06-03,29,75.92,APXMIDP
2024-06-03T13:30:00Z,2024-06-03,30,73.15,APXMIDP
2024-06-03T14:00:00Z,2024-06-03,31,75.4,APXMIDP
2024-06-03T14:30:00Z,2024-06-03,32,75.7,APXMIDP
2024-06-03T15:00:00Z,2024-06-03,33,80.58,APXMIDP
2024-06-03T15:30:00Z,2024-06-03,34,85.8,APXMIDP
2024-06-03T16:00:00Z,2024-06-03,35,109.45,APXMIDP
2024-06-03T16:30:00Z,2024-06-03,36,108.04,APXMIDP
2024-06-03T17:00:00Z,2024-06-03,37,126.57,APXMIDP
2024-06-03T17:30:00Z,2024-06-03,38,126.12,APXMIDP
2024-06-03T18:00:00Z,2024-06-03,39,126.02,APXMIDP
2024-06-03T18:30:00Z,2024-06-03,40,125.4,APXMIDP
2024-06-03T19:00:00Z,2024-06-03,41,124.9,APXMIDP
2024-06-03T19:30:00Z,2024-06-03,42,122.83,APXMIDP
2024-06-03T20:00:00Z,2024-06-03,43,116.41,APXMIDP
2024-06-03T20:30:00Z,2024-06-03,44,109.69,APXMIDP
2024-06-03T21:00:00Z,2024-06-03,45,94.72,APXMIDP
2024-06-03T21:30:00Z,2024-06-03,46,91.07,APXMIDP
2024-06-03T22:00:00Z,2024-06-03,47,73.48,APXMIDP
2024-06-03T22:30:00Z,2024-06-03,48,81.62,APXMIDP
2024-06-03T23:00:00Z,2024-06-04,1,78.33,APXMIDP
2024-06-03T23:30:00Z,2024-06-04,2,73.11,APXMIDP
2024-06-04T00:00:00Z,2024-06-04,3,72.5,APXMIDP
2024-06-04T00:30:00Z,2024-06-04,4,74.26,APXMIDP
2024-06-04T01:00:00Z,2024-06-04,5,76.21,APXMIDP
2024-06-04T01:30:00Z,2024-06-04,6,69.45,APXMIDP
2024-06-04T02:00:00Z,2024-06-04,7,59.67,APXMIDP
2024-06-04T02:30:00Z,2024-06-04,8,51.05,APXMIDP
2024-06-04T03:00:00Z,2024-06-04,9,66.01,APXMIDP
2024-06-04T03:30:00Z,2024-06-04,10,66.23,APXMIDP
2024-06-04T04:00:00Z,2024-06-04,11,68.73,APXMIDP
2024-06-04T04:30:00Z,2024-06-04,12,68.94,APXMIDP
2024-06-04T05:00:00Z,2024-06-04,13,72.36,APXMIDP
2024-06-04T05:30:00Z,2024-06-04,14,89.45,APXMIDP
2024-06-04T06:00:00Z,2024-06-04,15,90.0,APXMIDP
2024-06-04T06:30:00Z,2024-06-04,16,107.24,APXMIDP
2024-06-04T07:00:00Z,2024-06-04,17,81.24,APXMIDP
2024-06-04T07:30:00Z,2024-06-04,18,79.75,APXMIDP
2024-06-04T08:00:00Z,2024-06-04,19,58.72,APXMIDP
2024-06-04T08:30:00Z,2024-06-04,20,58.66,APXMIDP
2024-06-04T09:00:00Z,2024-06-04,21,66.07,APXMIDP
2024-06-04T09:30:00Z,2024-06-04,22,63.84,APXMIDP
2024-06-04T10:00:00Z,2024-06-04,23,55.03,APXMIDP
2024-06-04T10:30:00Z,2024-06-04,24,58.45,APXMIDP
2024-06-04T11:00:00Z,2024-06-04,25,41.6,APXMIDP
2024-06-04T11:30:00Z,2024-06-04,26,30.62,APXMIDP
2024-06-04T12:00:00Z,2024-06-04,27,44.54,APXMIDP
2024-06-04T12:30:00Z,2024-06-04,28,31.58,APXMIDP
2024-06-04T13:00:00Z,2024-06-04,29,33.18,APXMIDP
2024-06-04T13:30:00Z,2024-06-04,30,33.44,APXMIDP
2024-06-04T14:00:00Z,2024-06-04,31,34.85,APXMIDP
2024-06-04T14:30:00Z,2024-06-04,32,58.76,APXMIDP
2024-06-04T15:00:00Z,2024-06-04,33,61.3,APXMIDP
2024-06-04T15:30:00Z,2024-06-04,34,60.29,APXMIDP
2024-06-04T16:00:00Z,2024-06-04,35,74.03,APXMIDP
2024-06-04T16:30:00Z,2024-06-04,36,76.49,APXMIDP
2024-06-04T17:00:00Z,2024-06-04,37,82.65,APXMIDP
2024-06-04T17:30:00Z,2024-06-04,38,84.69,APXMIDP
2024-06-04T18:00:00Z,2024-06-04,39,87.52,APXMIDP
2024-06-04T18:30:00Z,2024-06-04,40,83.0,APXMIDP
2024-06-04T19:00:00Z,2024-06-04,41,85.96,APXMIDP
2024-06-04T19:30:00Z,2024-06-04,42,90.66,APXMIDP
2024-06-04T20:00:00Z,2024-06-04,43,84.25,APXMIDP
2024-06-04T20:30:00Z,2024-06-04,44,81.04,APXMIDP
2024-06-04T21:00:00Z,2024-06-04,45,81.87,APXMIDP
2024-06-04T21:30:00Z,2024-06-04,46,75.58,APXMIDP
2024-06-04T22:00:00Z,2024-06-04,47,60.96,APXMIDP
2024-06-04T22:30:00Z,2024-06-04,48,38.93,APXMIDP
2024-06-04T23:00:00Z,2024-06-05,1,29.87,APXMIDP
2024-06-04T23:30:00Z,2024-06-05,2,22.2,APXMIDP
2024-06-05T00:00:00Z,2024-06-05,3,47.88,APXMIDP
2024-06-05T00:30:00Z,2024-06-05,4,48.26,APXMIDP
2024-06-05T01:00:00Z,2024-06-05,5,27.85,APXMIDP
2024-06-05T01:30:00Z,2024-06-05,6,22.98,APXMIDP
2024-06-05T02:00:00Z,2024-06-05,7,27.88,APXMIDP
2024-06-05T02:30:00Z,2024-06-05,8,23.25,APXMIDP
2024-06-05T03:00:00Z,2024-06-05,9,32.56,APXMIDP
2024-06-05T03:30:00Z,2024-06-05,10,40.82,APXMIDP
2024-06-05T04:00:00Z,2024-06-05,11,35.08,APXMIDP
2024-06-05T04:30:00Z,2024-06-05,12,50.57,APXMIDP
2024-06-05T05:00:00Z,2024-06-05,13,49.2,APXMIDP
2024-06-05T05:30:00Z,2024-06-05,14,78.89,APXMIDP
2024-06-05T06:00:00Z,2024-06-05,15,73.61,APXMIDP
2024-06-05T06:30:00Z,2024-06-05,16,82.01,APXMIDP
2024-06-05T07:00:00Z,2024-06-05,17,68.68,APXMIDP
2024-06-05T07:30:00Z,2024-06-05,18,47.16,APXMIDP
2024-06-05T08:00:00Z,2024-06-05,19,19.41,APXMIDP
2024-06-05T08:30:00Z,2024-06-05,20,10.16,APXMIDP
2024-06-05T09:00:00Z,2024-06-05,21,11.69,APXMIDP
2024-06-05T09:30:00Z,2024-06-05,22,4.7,APXMIDP
2024-06-05T10:00:00Z,2024-06-05,23,-10.3,APXMIDP
2024-06-05T10:30:00Z,2024-06-05,24,-10.95,APXMIDP
2024-06-05T11:00:00Z,2024-06-05,25,-12.83,APXMIDP
2024-06-05T11:30:00Z,2024-06-05,26,-19.09,APXMIDP
2024-06-05T12:00:00Z,2024-06-05,27,-11.01,APXMIDP
2024-06-05T12:30:00Z,2024-06-05,28,-12.44,APXMIDP
2024-06-05T13:00:00Z,2024-06-05,29,-35.65,APXMIDP
2024-06-05T13:30:00Z,2024-06-05,30,-35.44,APXMIDP
2024-06-05T14:00:00Z,2024-06-05,31,0.65,APXMIDP
2024-06-05T14:30:00Z,2024-06-05,32,17.58,APXMIDP
2024-06-05T15:00:00Z,2024-06-05,33,1.37,APXMIDP
2024-06-05T15:30:00Z,2024-06-05,34,10.4,APXMIDP
2024-06-05T16:00:00Z,2024-06-05,35,24.03,APXMIDP
2024-06-05T16:30:00Z,2024-06-05,36,24.09,APXMIDP
2024-06-05T17:00:00Z,2024-06-05,37,47.76,APXMIDP
2024-06-05T17:30:00Z,2024-06-05,38,52.27,APXMIDP
2024-06-05T18:00:00Z,2024-06-05,39,90.2,APXMIDP
2024-06-05T18:30:00Z,2024-06-05,40,94.35,APXMIDP
2024-06-05T19:00:00Z,2024-06-05,41,94.84,APXMIDP
2024-06-05T19:30:00Z,2024-06-05,42,96.53,APXMIDP
2024-06-05T20:00:00Z,2024-06-05,43,88.03,APXMIDP
2024-06-05T20:30:00Z,2024-06-05,44,89.83,APXMIDP
2024-06-05T21:00:00Z,2024-06-05,45,90.68,APXMIDP
2024-06-05T21:30:00Z,2024-06-05,46,91.96,APXMIDP
2024-06-05T22:00:00Z,2024-06-05,47,88.15,APXMIDP
2024-06-05T22:30:00Z,2024-06-05,48,73.87,APXMIDP
2024-06-05T23:00:00Z,2024-06-06,1,85.4,APXMIDP
2024-06-05T23:30:00Z,2024-06-06,2,76.04,APXMIDP
2024-06-06T00:00:00Z,2024-06-06,3,60.05,APXMIDP
2024-06-06T00:30:00Z,2024-06-06,4,60.36,APXMIDP
2024-06-06T01:00:00Z,2024-06-06,5,56.92,APXMIDP
2024-06-06T01:30:00Z,2024-06-06,6,65.73,APXMIDP
2024-06-06T02:00:00Z,2024-06-06,7,72.9,APXMIDP
2024-06-06T02:30:00Z,2024-06-06,8,69.1,APXMIDP
2024-06-06T03:00:00Z,2024-06-06,9,66.25,APXMIDP
2024-06-06T03:30:00Z,2024-06-06,10,64.59,APXMIDP
2024-06-06T04:00:00Z,2024-06-06,11,72.76,APXMIDP
2024-06-06T04:30:00Z,2024-06-06,12,72.46,APXMIDP
2024-06-06T05:00:00Z,2024-06-06,13,72.73,APXMIDP
2024-06-06T05:30:00Z,2024-06-06,14,89.12,APXMIDP
2024-06-06T06:00:00Z,2024-06-06,15,91.24,APXMIDP
2024-06-06T06:30:00Z,2024-06-06,16,99.16,APXMIDP
2024-06-06T07:00:00Z,2024-06-06,17,94.33,APXMIDP
2024-06-06T07:30:00Z,2024-06-06,18,90.14,APXMIDP
2024-06-06T08:00:00Z,2024-06-06,19,85.27,APXMIDP
2024-06-06T08:30:00Z,2024-06-06,20,70.41,APXMIDP
2024-06-06T09:00:00Z,2024-06-06,21,60.73,APXMIDP
2024-06-06T09:30:00Z,2024-06-06,22,69.01,APXMIDP
2024-06-06T10:00:00Z,2024-06-06,23,83.81,APXMIDP
2024-06-06T10:30:00Z,2024-06-06,24,82.43,APXMIDP
2024-06-06T11:00:00Z,2024-06-06,25,82.0,APXMIDP
2024-06-06T11:30:00Z,2024-06-06,26,76.08,APXMIDP
2024-06-06T12:00:00Z,2024-06-06,27,66.39,APXMIDP
2024-06-06T12:30:00Z,2024-06-06,28,56.19,APXMIDP
2024-06-06T13:00:00Z,2024-06-06,29,54.04,APXMIDP
2024-06-06T13:30:00Z,2024-06-06,30,49.32,APXMIDP
2024-06-06T14:00:00Z,2024-06-06,31,29.41,APXMIDP
2024-06-06T14:30:00Z,2024-06-06,32,30.61,APXMIDP
2024-06-06T15:00:00Z,2024-06-06,33,51.87,APXMIDP
2024-06-06T15:30:00Z,2024-06-06,34,57.16,APXMIDP
2024-06-06T16:00:00Z,2024-06-06,35,68.15,APXMIDP
2024-06-06T16:30:00Z,2024-06-06,36,73.1,APXMIDP
2024-06-06T17:00:00Z,2024-06-06,37,85.18,APXMIDP
2024-06-06T17:30:00Z,2024-06-06,38,75.35,APXMIDP
